Wall time,Step,Value
1502742131.8910832,3928,0.9038342833518982
1502742131.987931,3956,0.41289156675338745
1502742132.0848618,3984,0.2272595912218094
1502742132.2657053,4036,0.2388368546962738
1502742132.4832444,4098,0.15676052868366241
1502742132.825363,4196,0.07581876963376999
1502742132.9333987,4227,0.23503780364990234
1502742132.9504197,4232,0.3356015682220459
1502742133.2484784,4317,0.3267853260040283
1502742133.255534,4319,0.24132385849952698
1502742133.5384567,4400,0.14241933822631836
1502742133.862739,4492,0.12539178133010864
1502742133.9227881,4509,0.18854787945747375
1502742133.9963994,4530,0.1648031324148178
1502742134.4651358,4664,0.1724364459514618
1502742134.4791348,4668,0.14144925773143768
1502742134.5074403,4676,0.18544982373714447
1502742134.9002516,4788,0.1807796061038971
1502742134.9513705,4802,0.22421994805335999
1502742135.0837266,4840,0.5214089155197144
1502742135.1258004,4852,0.2625444233417511
1502742135.2723079,4894,0.3831932246685028
1502742135.5411403,4971,0.24205470085144043
1502742135.8161883,5050,0.24624782800674438
1502742135.823118,5052,0.27087804675102234
1502742136.0128348,5106,0.38888198137283325
1502742136.1111143,5134,0.18073122203350067
1502742136.4783306,5239,0.14170466363430023
1502742136.8455303,5345,0.335623174905777
1502742136.895047,5359,0.30048617720603943
1502742137.107948,5420,0.12976989150047302
1502742137.5587318,5549,0.14725887775421143
1502742138.014037,5679,0.1195506677031517
1502742138.1698294,5723,0.17397275567054749
1502742138.468922,5808,0.07156918942928314
1502742138.538742,5828,0.09207725524902344
1502742138.6647177,5864,0.14457707107067108
1502742138.6890311,5871,0.19427292048931122
1502742138.817304,5907,0.30865249037742615
1502742138.8900764,5928,0.20335009694099426
1502742139.1073375,5990,0.24749884009361267
1502742139.1781855,6010,0.21090704202651978
1502742139.5658457,6121,0.16264399886131287
1502742139.6004717,6131,0.2569437623023987
1502742139.8425746,6200,1.0393731594085693
1502742139.88873,6213,0.6944496631622314
1502742139.9101799,6219,0.210257887840271
1502742139.9562857,6232,0.29672104120254517
1502742140.1581938,6289,0.7778943777084351
1502742140.2395442,6312,1.6121060848236084
1502742140.4605544,6376,0.7638052701950073
1502742140.9642298,6520,0.8637200593948364
1502742141.1524417,6574,0.16025546193122864
1502742141.254698,6603,1.7701259851455688
1502742141.442861,6657,0.8559762835502625
1502742141.5787213,6696,0.8958196043968201
1502742141.5892982,6699,0.1509973704814911
1502742141.6318352,6711,0.2723481059074402
1502742141.7410545,6742,0.54335618019104
1502742142.1352522,6854,0.3087218701839447
1502742142.5294995,6966,1.200620174407959
1502742142.6211474,6992,0.5772678256034851
1502742143.0251393,7106,0.41447222232818604
1502742143.0532672,7114,0.2234661877155304
1502742143.1975257,7155,0.5668755769729614
1502742143.5203032,7247,1.5402462482452393
1502742143.7436461,7311,1.6259287595748901
1502742143.912658,7359,0.5879338979721069
1502742143.9935234,7382,0.6332477331161499
1502742144.2611597,7450,0.5873695611953735
1502742144.2960496,7460,0.7703995108604431
1502742144.3063066,7463,0.6321780681610107
1502742144.3584566,7478,0.9656758904457092
1502742144.4754598,7511,0.46117034554481506
1502742145.113549,7693,0.3453667163848877
1502742145.349524,7760,0.5360803008079529
1502742145.446553,7788,1.0301005840301514
1502742145.4822838,7798,0.8679601550102234
1502742145.6061134,7833,0.9488003253936768
1502742146.1622324,7991,0.25860750675201416
1502742146.4266348,8066,0.45308026671409607
1502742146.8257456,8180,0.460509717464447
1502742146.9700234,8221,0.26373472809791565
1502742147.369613,8334,0.3418806195259094
1502742147.4706607,8363,0.2786271274089813
1502742147.487989,8368,0.24069668352603912
1502742147.5195813,8377,0.2118428647518158
1502742147.8359616,8467,0.3685435652732849
1502742147.8464665,8470,0.35227522253990173
1502742147.943634,8498,0.18842826783657074
1502742147.9797132,8508,0.4656321108341217
1502742148.307556,8601,0.34537747502326965
1502742148.426343,8635,0.13165441155433655
1502742148.6340022,8695,0.3671220541000366
1502742149.0678003,8819,0.1985073983669281
1502742149.2749503,8878,0.23174673318862915
1502742149.365334,8904,0.29990124702453613
1502742149.37559,8907,0.4161742925643921
1502742149.4491093,8928,0.38177263736724854
1502742149.4735088,8935,0.43355661630630493
1502742149.6768138,8993,0.49744853377342224
1502742149.697391,8999,0.5850771069526672
1502742149.8940444,9055,0.29550909996032715
1502742150.6146533,9260,0.6941575407981873
1502742150.8111691,9316,0.45584771037101746
1502742150.9225783,9348,0.20256443321704865
1502742151.2258213,9435,0.4174841344356537
1502742151.3421643,9468,0.17116020619869232
1502742151.6205137,9547,0.2475706785917282
1502742151.645358,9554,0.36195290088653564
1502742151.690871,9567,0.333283007144928
1502742151.9011831,9627,0.25003477931022644
1502742152.0050695,9657,0.23235903680324554
1502742152.0854344,9680,0.3031197190284729
1502742152.147462,9698,0.39394861459732056
1502742152.65633,9843,0.33830493688583374
1502742152.8820174,9907,0.389534056186676
1502742158.1800742,10058,0.4075223207473755
1502742158.2700596,10084,0.32357436418533325
1502742158.942322,10276,0.356136679649353
1502742158.9669337,10283,0.5717195868492126
1502742159.3611808,10396,0.21323628723621368
1502742159.371678,10399,0.2336803376674652
1502742159.4448402,10420,0.3169795870780945
1502742159.6518204,10479,0.3860873579978943
1502742159.8014412,10522,0.3270286023616791
1502742160.0980587,10607,0.5819717645645142
1502742160.206539,10638,0.16013853251934052
1502742160.2621343,10654,0.7170894145965576
1502742160.3211193,10671,0.36413419246673584
1502742160.4614952,10711,0.32943692803382874
1502742160.621984,10757,0.7360190749168396
1502742160.6254869,10758,0.3486905097961426
1502742160.702539,10780,0.2570270299911499
1502742160.8236954,10815,0.6281657218933105
1502742160.9167986,10841,0.49215230345726013
1502742160.947987,10850,0.3822920620441437
1502742161.1303697,10902,0.19547101855278015
1502742161.1407776,10905,0.6178962588310242
1502742161.2594686,10939,0.8476914167404175
1502742161.2736516,10943,0.605772852897644
1502742161.3542864,10966,0.5106490850448608
1502742161.3753715,10972,0.5610275268554688
1502742161.382132,10974,0.3311750888824463
1502742161.5441947,11020,0.3754333555698395
1502742161.8299978,11102,0.35863617062568665
1502742161.8963234,11121,0.2216397225856781
1502742161.9275582,11130,0.21860025823116302
1502742162.1637394,11198,0.4224548935890198
1502742162.1708474,11200,0.4054683446884155
1502742162.381591,11260,0.3580038249492645
1502742162.9389524,11419,0.17102979123592377
1502742163.1222258,11472,0.37553200125694275
1502742163.1911767,11492,0.32913559675216675
1502742163.2988153,11523,0.6051564812660217
1502742163.329934,11532,0.5231273174285889
1502742163.3886824,11549,0.44567710161209106
1502742163.4483888,11566,0.4633025825023651
1502742163.7325943,11648,0.2305186539888382
1502742163.8123858,11671,0.1698259860277176
1502742163.8609524,11685,0.30091503262519836
1502742164.119748,11759,0.13627831637859344
1502742164.5173988,11873,0.33881694078445435
1502742164.8524454,11969,0.24303123354911804
1502742164.8698938,11974,0.2576431632041931
1502742164.997199,12010,0.23870238661766052
1502742165.1052213,12041,0.2504424750804901
1502742165.4455328,12138,0.4159410297870636
1502742165.5362194,12164,0.6019642949104309
1502742165.549931,12168,0.7982668280601501
1502742165.6064851,12184,0.32747703790664673
1502742165.7522533,12226,0.19409525394439697
1502742165.977107,12290,0.33679893612861633
1502742165.9874992,12293,0.30227360129356384
1502742166.0434668,12309,0.24359002709388733
1502742166.3775768,12405,0.2823881506919861
1502742166.5628583,12458,0.21328383684158325
1502742167.3048277,12671,0.4089668393135071
1502742167.4033983,12699,0.3829357922077179
1502742167.7720604,12805,0.24178531765937805
1502742168.0227005,12877,0.10581158101558685
1502742168.242955,12939,0.36715659499168396
1502742168.5141103,13017,0.17075225710868835
1502742168.572677,13034,0.16342702507972717
1502742168.66599,13061,0.3841513693332672
1502742168.7396944,13082,0.20289170742034912
1502742168.7815585,13094,0.4118480682373047
1502742168.8341944,13109,0.18439418077468872
1502742169.032184,13166,0.29963505268096924
1502742169.2875853,13239,0.29429084062576294
1502742169.6691113,13349,0.29816532135009766
1502742169.8544931,13402,0.14910030364990234
1502742169.8683774,13406,0.1206008791923523
1502742170.2116182,13504,0.3507491946220398
1502742170.3578978,13546,0.26490646600723267
1502742170.536978,13597,0.16726820170879364
1502742170.6175356,13620,0.14512161910533905
1502742170.823023,13679,0.248822882771492
1502742170.8332675,13682,0.24691268801689148
1502742171.16498,13776,0.233319491147995
1502742171.2843359,13810,0.21897779405117035
1502742171.4064434,13845,0.3090876340866089
1502742171.5426989,13884,0.12719112634658813
1502742171.8625054,13976,0.1698971688747406
1502742171.9412713,13998,0.18013592064380646
1502742172.2278206,14080,0.19410628080368042
1502742172.7195663,14221,0.3650088608264923
1502742172.949432,14287,0.2683800756931305
1502742172.9734604,14294,0.3528394401073456
1502742173.004465,14303,0.2209533154964447
1502742173.0641594,14320,0.2007821500301361
1502742173.1267142,14338,0.206599161028862
1502742173.3335032,14397,0.18318472802639008
1502742173.5085464,14447,0.2623922526836395
1502742173.6715732,14494,0.33725112676620483
1502742173.891939,14557,0.1790388971567154
1502742174.1528769,14632,0.26062560081481934
1502742174.1738265,14638,0.28072458505630493
1502742174.2781074,14668,0.24937283992767334
1502742174.3102033,14677,0.25336819887161255
1502742174.3451047,14687,0.1936759650707245
1502742174.6687734,14779,0.16528242826461792
1502742174.7010021,14788,0.17064301669597626
1502742174.714786,14792,0.17121522128582
1502742174.7734275,14809,0.14986154437065125
1502742174.997313,14873,0.1454918533563614
1502742175.0651443,14892,0.2101464420557022
1502742175.5343237,15027,0.4717484414577484
1502742175.7536504,15090,0.18606267869472504
1502742175.9142973,15136,0.23175272345542908
1502742176.066392,15180,0.11574023962020874
1502742176.3662004,15266,0.16051533818244934
1502742176.5677273,15324,0.45707228779792786
1502742177.090146,15473,0.15651248395442963
1502742177.0971572,15475,0.19696596264839172
1502742177.2099702,15507,0.1505585014820099
1502742177.3181727,15538,0.12190386652946472
1502742177.5234714,15597,0.1785537153482437
1502742178.0213354,15740,0.3127962052822113
1502742178.1059172,15764,0.5202566981315613
1502742178.13758,15773,0.24820485711097717
1502742178.330252,15828,0.15726803243160248
1502742178.8562038,15979,0.17495609819889069
1502742178.904917,15993,0.27075350284576416
1502742179.2605321,16095,0.17415675520896912
1502742179.333964,16116,0.12392919510602951
1502742179.7988176,16249,0.6379213929176331
1502742180.0504394,16321,0.29113081097602844
1502742180.1273012,16343,0.12637166678905487
1502742180.1863008,16360,0.12451312690973282
1502742180.3478804,16406,0.09238775819540024
1502742180.4660006,16440,0.07064086943864822
1502742180.6958148,16505,0.16719883680343628
1502742180.9734697,16585,0.21014851331710815
1502742181.239,16661,0.36288464069366455
1502742181.363649,16697,0.17806363105773926
1502742181.7509558,16808,0.15172243118286133
1502742181.754359,16809,0.1764431893825531
1502742181.8733337,16843,0.0741058737039566
1502742181.9217212,16857,0.10941896587610245
1502742182.0683458,16899,0.12068303674459457
1502742182.6488752,17066,0.1660575568675995
1502742182.7565987,17097,0.15310634672641754
1502742182.8756843,17131,0.10596266388893127
1502742183.2534645,17239,0.23293732106685638
1502742183.368784,17272,0.38043004274368286
1502742183.4314468,17290,0.3695119619369507
1502742183.4384677,17292,0.7600477933883667
1502742183.5225458,17316,0.2868977189064026
1502742183.5259776,17317,0.3295745551586151
1502742183.5362952,17320,0.2132904827594757
1502742183.6037536,17339,0.21760888397693634
1502742183.7254395,17374,0.20630472898483276
1502742183.8342142,17405,0.16387861967086792
1502742183.9686325,17444,0.11406907439231873
1502742184.002832,17454,0.18428856134414673
1502742184.316966,17543,0.2825969457626343
1502742184.3655083,17557,0.17525751888751984
1502742184.4665325,17586,0.13583199679851532
1502742184.4936826,17594,0.15270832180976868
1502742184.5945103,17623,0.2757381200790405
1502742184.938633,17722,0.08950768411159515
1502742185.7499416,17953,0.17940522730350494
1502742185.8486366,17981,0.18441864848136902
1502742185.8799658,17990,0.10249408334493637
1502742185.9784591,18018,0.15417572855949402
1502742186.0997636,18053,0.15873786807060242
1502742186.1412365,18065,0.14940400421619415
1502742186.3650777,18129,0.27737244963645935
1502742186.8328898,18264,0.19540515542030334
1502742187.0221603,18318,0.11776382476091385
1502742187.490417,18451,0.12372405081987381
1502742187.4939997,18452,0.1159629076719284
1502742187.984823,18592,0.1986522674560547
1502742188.4082723,18713,0.27849552035331726
1502742188.4333913,18720,0.21534943580627441
1502742188.8734062,18845,0.25751993060112
1502742189.269949,18958,0.13138432800769806
1502742189.3360999,18977,0.14429838955402374
1502742189.4351106,19005,0.10328856110572815
1502742189.511988,19027,0.11746706813573837
1502742189.5861576,19048,0.16238746047019958
1502742189.822145,19116,0.13938939571380615
1502742190.0060813,19169,0.1653483808040619
1502742190.2070744,19227,0.2265681028366089
1502742190.3602033,19271,0.21847863495349884
1502742191.1102436,19485,0.13583683967590332
1502742191.173156,19503,0.19018584489822388
1502742191.2503562,19525,0.29457423090934753
1502742191.2714663,19531,0.3355999290943146
1502742191.6512482,19640,0.07489636540412903
1502742191.7003257,19654,0.06635653227567673
1502742191.7381303,19665,0.03834712505340576
1502742191.9314244,19720,0.07953912764787674
1502742191.9690337,19731,0.0730150043964386
1502742191.9895465,19737,0.0599820539355278
1502742192.196249,19796,0.13523833453655243
1502742192.2908728,19823,0.24127227067947388
1502742192.3707063,19846,0.1942479908466339
1502742192.6135323,19916,0.3031143844127655
1502742192.689341,19938,0.27519187331199646
1502742192.8048246,19971,0.23249956965446472
1502742192.88831,19995,0.17083591222763062
1502742197.702763,20035,0.1886572539806366
1502742197.7669296,20053,0.16932834684848785
1502742197.7891135,20059,0.19990018010139465
1502742197.8002887,20062,0.09479713439941406
1502742198.0655172,20138,0.15320809185504913
1502742198.069039,20139,0.255585640668869
1502742198.232585,20186,0.5018181204795837
1502742198.3400135,20217,0.25707724690437317
1502742198.4333045,20244,0.20978718996047974
1502742198.4435973,20247,0.22392898797988892
1502742198.4608722,20252,0.2785830795764923
1502742198.7075632,20323,0.13138830661773682
1502742198.7461987,20334,0.2733069658279419
1502742198.916988,20383,0.19706442952156067
1502742199.1154845,20440,0.19360677897930145
1502742199.2767568,20485,0.1876019388437271
1502742199.422255,20526,0.18407459557056427
1502742199.467656,20539,0.1579529494047165
1502742199.471103,20540,0.20020073652267456
1502742199.5479212,20562,0.10849626362323761
1502742199.6032906,20578,0.10380202531814575
1502742199.9901676,20689,0.29286989569664
1502742200.0640702,20710,0.12010516226291656
1502742200.303663,20779,0.20460471510887146
1502742200.314403,20782,0.2234799712896347
1502742200.317846,20783,0.32664114236831665
1502742200.4843144,20831,0.22401893138885498
1502742200.5679927,20855,0.29797840118408203
1502742201.0277839,20987,0.15965600311756134
1502742201.3068352,21067,0.27799853682518005
1502742201.352619,21080,0.2709175646305084
1502742201.576927,21144,0.2294510304927826
1502742201.8035812,21209,0.10054261237382889
1502742201.883419,21232,0.17235873639583588
1502742202.1789143,21316,0.15453802049160004
1502742202.1893785,21319,0.22901059687137604
1502742202.2072334,21324,0.15356823801994324
1502742202.4418066,21391,0.09062108397483826
1502742202.5045044,21409,0.21276627480983734
1502742202.7638807,21484,0.16399052739143372
1502742202.899307,21523,0.17628496885299683
1502742203.4527802,21681,0.1546751707792282
1502742203.5993187,21723,0.27174147963523865
1502742203.6027703,21724,0.1876000016927719
1502742203.8303134,21789,0.38472509384155273
1502742203.8515437,21795,0.279950886964798
1502742203.9416206,21821,0.16127276420593262
1502742204.0148537,21842,0.12261258065700531
1502742204.0353386,21848,0.13223601877689362
1502742204.5910783,22006,0.12360051274299622
1502742205.4302454,22245,0.2764214873313904
1502742205.475015,22258,0.15899302065372467
1502742205.593643,22292,0.12618398666381836
1502742205.6775506,22316,0.2701842784881592
1502742205.7265503,22330,0.2378389686346054
1502742205.8228972,22358,0.15453499555587769
1502742206.2939596,22472,0.2176440805196762
1502742206.418017,22507,0.1385609358549118
1502742206.5482721,22544,0.18889093399047852
1502742206.866061,22635,0.09938500821590424
1502742207.321413,22765,0.13432008028030396
1502742207.5834746,22840,0.2745349109172821
1502742207.8989506,22930,0.18922780454158783
1502742207.909665,22933,0.15512332320213318
1502742208.4188354,23080,0.11066490411758423
1502742208.4327686,23084,0.1530066877603531
1502742208.582531,23127,0.13298238813877106
1502742208.6213403,23138,0.14439760148525238
1502742208.6557825,23148,0.123528853058815
1502742208.7742612,23182,0.1516507863998413
1502742208.809325,23192,0.2520376145839691
1502742208.9002597,23218,0.16195973753929138
1502742209.0565863,23263,0.1022147387266159
1502742209.1365325,23286,0.07915018498897552
1502742209.312479,23337,0.2443985939025879
1502742209.3955195,23361,0.1685606986284256
1502742209.4609206,23380,0.20251920819282532
1502742209.6235983,23427,0.12598180770874023
1502742210.0164697,23540,0.24631470441818237
1502742210.1867476,23589,0.20851309597492218
1502742210.470311,23670,0.35434648394584656
1502742210.5087566,23681,0.26795297861099243
1502742210.579148,23701,0.44777899980545044
1502742210.8341637,23774,0.1638818383216858
1502742211.0325534,23831,0.15846826136112213
1502742211.4058578,23938,0.1394544392824173
1502742211.8948948,24079,0.11178676784038544
1502742212.0303698,24118,0.11180980503559113
1502742212.1317508,24147,0.09457055479288101
1502742212.4339578,24234,0.08717864006757736
1502742212.60199,24282,0.10356110334396362
1502742212.6089761,24284,0.21874769032001495
1502742212.7417347,24322,0.1970413625240326
1502742212.8213012,24345,0.42770087718963623
1502742213.0706139,24416,0.18743178248405457
1502742213.56016,24557,0.14261791110038757
1502742213.7829876,24621,0.5772362947463989
1502742214.125116,24719,0.13354620337486267
1502742214.1532547,24727,0.14266926050186157
1502742214.6839056,24879,0.1740153580904007
1502742214.7608063,24901,0.14422164857387543
1502742214.8749447,24934,0.22437329590320587
1502742215.132395,25008,0.09434067457914352
1502742215.269654,25047,0.15050116181373596
1502742215.567546,25133,0.14593982696533203
1502742215.8227563,25206,0.2647102177143097
1502742215.9091299,25231,0.13998496532440186
1502742215.9541063,25244,0.16693352162837982
1502742215.9857752,25253,0.14508920907974243
1502742216.2627938,25332,0.26637813448905945
1502742216.4684632,25391,0.1577252894639969
1502742216.8633487,25505,0.06738696992397308
1502742216.9151583,25520,0.09171667695045471
1502742217.1906805,25599,0.09266071021556854
1502742217.4942014,25686,0.18196222186088562
1502742217.8041906,25775,0.1734464168548584
1502742217.932083,25812,0.10221191495656967
1502742218.0541105,25847,0.1951843947172165
1502742218.3106258,25921,0.35314270853996277
1502742218.7403164,26045,0.09920202940702438
1502742218.8127494,26066,0.10013017058372498
1502742218.8435845,26075,0.3124803900718689
1502742218.8993983,26091,0.11278612166643143
1502742219.1197512,26154,0.12565262615680695
1502742219.1232429,26155,0.1296606808900833
1502742219.1721017,26169,0.21977724134922028
1502742219.5976365,26292,0.16896557807922363
1502742219.6357892,26303,0.177490234375
1502742219.9883027,26403,0.2005583643913269
1502742220.218457,26470,0.13052886724472046
1502742220.9189672,26670,0.12425387650728226
1502742221.3635054,26797,0.10797560214996338
1502742221.3670623,26798,0.08725541085004807
1502742221.4680402,26827,0.11123054474592209
1502742221.4749975,26829,0.20872735977172852
1502742221.8208344,26928,0.14743304252624512
1502742222.3450813,27078,0.2475009709596634
1502742222.568438,27142,0.22135624289512634
1502742222.5892875,27148,0.1329953521490097
1502742222.6099994,27154,0.18651804327964783
1502742222.6235619,27158,0.14497190713882446
1502742222.6269927,27159,0.1303512454032898
1502742223.0277407,27274,0.12339623272418976
1502742223.2221785,27329,0.32053738832473755
1502742223.6399646,27449,0.14802339673042297
1502742223.8338957,27505,0.17836834490299225
1502742224.1750312,27603,0.07586893439292908
1502742224.2096288,27613,0.09953097999095917
1502742224.2333834,27620,0.12502264976501465
1502742224.2961936,27638,0.11048310995101929
1502742224.4952607,27695,0.15065719187259674
1502742224.6472404,27739,0.12025545537471771
1502742224.9484332,27825,0.22402162849903107
1502742225.2688172,27916,0.13177011907100677
1502742225.27571,27918,0.20101973414421082
1502742225.3866456,27950,0.18876367807388306
1502742225.4492204,27968,0.19007496535778046
1502742226.437918,28251,0.6123211979866028
1502742226.5295918,28277,0.3044384717941284
1502742226.683599,28321,0.1749405562877655
1502742226.873564,28376,0.20517663657665253
1502742227.0893548,28438,0.1471056342124939
1502742227.134302,28451,0.1522613763809204
1502742227.455701,28543,0.3209065794944763
1502742227.5573292,28572,0.3481026291847229
1502742227.692868,28611,0.23642784357070923
1502742228.6693275,28891,0.0813051387667656
1502742228.9410107,28970,0.1450263410806656
1502742229.030942,28996,0.13897334039211273
1502742229.1079445,29018,0.14597582817077637
1502742229.173394,29037,0.12988536059856415
1502742229.2610674,29062,0.2579515874385834
1502742229.3164852,29078,0.16013208031654358
1502742229.3587005,29090,0.21285885572433472
1502742229.5094988,29133,0.25955262780189514
1502742229.747659,29201,0.38500043749809265
1502742229.9629784,29263,0.23033778369426727
1502742230.6870296,29471,0.13058729469776154
1502742230.7111373,29478,0.142971932888031
1502742230.741877,29487,0.1335946023464203
1502742230.9182103,29537,0.09355223178863525
1502742230.9286149,29540,0.12533822655677795
1502742231.0012,29561,0.08341598510742188
1502742231.1084347,29592,0.11080358177423477
1502742231.1748438,29611,0.49698227643966675
1502742231.647302,29747,0.16032502055168152
1502742231.9282217,29828,0.09980455040931702
1502742231.9317355,29829,0.09379373490810394
1502742232.0502434,29863,0.07757921516895294
1502742232.5245652,30000,0.16046977043151855
1502742237.2798383,30005,0.15896883606910706
1502742237.370552,30031,0.18283110857009888
1502742237.5291204,30077,0.1739310771226883
1502742237.5807106,30092,0.19519872963428497
1502742237.8675451,30174,0.1092541441321373
1502742238.0166037,30217,0.1881495863199234
1502742238.1084502,30243,0.2665451765060425
1502742238.2513168,30284,0.23320090770721436
1502742238.4016218,30327,0.13481633365154266
1502742238.8592377,30459,0.14670024812221527
1502742238.8844926,30466,0.14625848829746246
1502742238.8985069,30470,0.15051612257957458
1502742239.250895,30572,0.36515751481056213
1502742239.38825,30612,0.07545039057731628
1502742239.7142987,30706,0.4479130506515503
1502742239.7628295,30720,0.2829899787902832
1502742239.826296,30738,0.45305535197257996
1502742239.9714656,30780,0.242582306265831
1502742240.9143815,31052,0.21680215001106262
1502742241.1003199,31105,0.18582135438919067
1502742241.5144098,31224,0.18305952847003937
1502742242.1495016,31406,0.1561679244041443
1502742242.2785575,31443,0.11332789808511734
1502742242.6073356,31537,0.17142421007156372
1502742243.1619263,31696,0.13104501366615295
1502742243.252337,31722,0.1305873990058899
1502742243.3921142,31762,0.2724308669567108
1502742243.5519607,31808,0.2234032303094864
1502742243.7787092,31873,0.1183307021856308
1502742243.803209,31880,0.1087723895907402
1502742243.830833,31888,0.09788200259208679
1502742243.9972794,31936,0.16138364374637604
1502742244.028182,31945,0.14282643795013428
1502742244.2324045,32004,0.3304377794265747
1502742244.2773788,32017,0.19515910744667053
1502742244.7808363,32162,0.0755121260881424
1502742244.822034,32174,0.07923147082328796
1502742244.9362276,32207,0.08147619664669037
1502742245.0830486,32249,0.15571412444114685
1502742245.3081305,32314,0.1708948016166687
1502742245.5659826,32388,0.3926581144332886
1502742245.7314441,32435,0.11020564287900925
1502742245.9560785,32500,0.19178776443004608
1502742246.0565543,32529,0.16810590028762817
1502742246.100732,32542,0.11822129040956497
1502742246.339002,32611,0.26856738328933716
1502742246.349692,32614,0.2671186029911041
1502742246.4988856,32657,0.1753423810005188
1502742246.6700878,32706,0.14065128564834595
1502742246.8627965,32762,0.1168162003159523
1502742247.3205538,32894,0.12346851080656052
1502742247.348511,32902,0.366730272769928
1502742247.3727958,32909,0.14605170488357544
1502742247.6967258,33002,0.1609652042388916
1502742247.7379978,33014,0.12749087810516357
1502742247.8073916,33034,0.2498200386762619
1502742248.2035594,33148,0.16148091852664948
1502742248.217362,33152,0.07314623147249222
1502742248.3141427,33179,0.20447319746017456
1502742248.3209956,33181,0.22216534614562988
1502742248.652202,33271,0.09607192873954773
1502742248.8959494,33341,0.13762608170509338
1502742248.988223,33368,0.45181477069854736
1502742249.012169,33375,0.3852236866950989
1502742249.0224807,33378,0.3131808936595917
1502742249.1089709,33403,0.4540737271308899
1502742249.5814404,33539,0.3376525044441223
1502742249.898673,33631,0.08724503964185715
1502742249.9226344,33638,0.2992526888847351
1502742250.235019,33728,0.12837561964988708
1502742250.2657893,33737,0.09519870579242706
1502742250.3066018,33749,0.14468249678611755
