Wall time,Step,Value
1502741075.9356215,42,244.47093200683594
1502741075.9464831,45,254.27206420898438
1502741076.0405,71,198.0231475830078
1502741076.1218522,94,143.7106475830078
1502741076.3809795,167,91.6359634399414
1502741076.600072,229,60.175697326660156
1502741076.618273,234,53.740699768066406
1502741076.6926303,255,76.8246078491211
1502741076.7563007,273,100.19007873535156
1502741076.8815522,308,57.51463317871094
1502741076.8886094,310,54.894447326660156
1502741076.9170053,318,51.91202163696289
1502741077.4712856,474,27.855337142944336
1502741077.6933513,536,23.860023498535156
1502741077.846976,579,38.232643127441406
1502741077.872325,586,31.49488639831543
1502741078.0454466,634,28.080184936523438
1502741078.0922701,647,20.960966110229492
1502741078.178633,671,25.950313568115234
1502741078.3335497,714,20.224882125854492
1502741078.3624606,722,23.009952545166016
1502741078.589186,785,19.72310447692871
1502741078.6512656,802,16.685970306396484
1502741078.67311,808,14.450752258300781
1502741078.7744577,836,25.595806121826172
1502741079.2586713,971,22.16747283935547
1502741079.4148216,1014,26.865825653076172
1502741079.601129,1066,35.38518524169922
1502741079.736827,1104,19.581762313842773
1502741080.0116856,1180,20.435062408447266
1502741080.3027906,1261,12.288158416748047
1502741080.5010006,1316,11.776162147521973
1502741080.5115578,1319,16.99017906188965
1502741080.5614438,1333,12.297966957092285
1502741080.5758424,1337,13.594094276428223
1502741080.7471893,1385,11.272969245910645
1502741080.7724802,1392,11.76761531829834
1502741080.930282,1436,10.085508346557617
1502741081.037809,1466,11.503833770751953
1502741081.2429137,1523,23.288597106933594
1502741081.3465016,1552,13.740394592285156
1502741081.4035556,1568,15.13357925415039
1502741081.4613006,1584,15.053382873535156
1502741081.8421474,1691,12.49209213256836
1502741081.994182,1734,11.150238990783691
1502741082.0049007,1737,14.767355918884277
1502741082.3865783,1844,8.52273941040039
1502741082.4652183,1866,8.542350769042969
1502741082.5050647,1877,9.241310119628906
1502741082.648778,1917,16.69300079345703
1502741082.7090466,1934,13.251025199890137
1502741082.7554684,1947,13.896232604980469
1502741083.076343,2036,15.099105834960938
1502741083.2915382,2096,12.69322395324707
1502741083.6155465,2187,10.656766891479492
1502741083.6579046,2199,10.704604148864746
1502741083.7727923,2231,9.7040376663208
1502741083.7944624,2237,8.033378601074219
1502741083.8840072,2262,9.798197746276855
1502741084.0453815,2307,15.036432266235352
1502741084.3367028,2389,9.78825569152832
1502741084.5061836,2436,9.844762802124023
1502741084.5674984,2453,16.520549774169922
1502741084.5744672,2455,17.78104019165039
1502741084.5919323,2460,19.29631805419922
1502741084.6809642,2485,24.052188873291016
1502741084.684462,2486,11.901876449584961
1502741084.7271333,2498,13.151500701904297
1502741084.7450619,2503,13.652678489685059
1502741084.8490193,2532,7.515584945678711
1502741084.9023716,2547,7.688164234161377
1502741085.3966908,2685,8.394853591918945
1502741085.5931535,2740,20.52377700805664
1502741086.4079669,2967,8.403797149658203
1502741086.6632512,3038,11.438945770263672
1502741086.6743178,3041,11.742172241210938
1502741086.882687,3099,7.684414863586426
1502741087.1048224,3161,8.846467971801758
1502741087.3495352,3230,10.32754898071289
1502741087.398975,3244,15.694686889648438
1502741087.4059565,3246,13.73486042022705
1502741087.4095204,3247,15.705013275146484
1502741087.6155095,3305,9.056427001953125
1502741088.2380793,3480,6.9018168449401855
1502741088.730696,3618,6.699378490447998
1502741088.7381313,3620,6.693514823913574
1502741088.9190977,3670,5.95756196975708
1502741089.1748388,3741,13.68758773803711
1502741089.360835,3793,6.758471488952637
1502741089.4355803,3814,14.978044509887695
1502741089.46085,3821,27.89350700378418
1502741089.843075,3928,10.354206085205078
1502741089.943882,3956,19.2841739654541
1502741090.0449162,3984,9.204160690307617
1502741090.2306883,4036,22.836055755615234
1502741090.4516892,4098,11.365653991699219
1502741090.805166,4196,9.682464599609375
1502741090.9176068,4227,11.659323692321777
1502741090.935811,4232,8.03348159790039
1502741091.243295,4317,7.379868030548096
1502741091.250387,4319,5.906664848327637
1502741091.540314,4400,7.714123725891113
1502741091.8737583,4492,4.483020305633545
1502741091.9355528,4509,8.495526313781738
1502741092.01022,4530,9.132930755615234
1502741092.494128,4664,11.476040840148926
1502741092.50797,4668,10.320931434631348
1502741092.5360997,4676,9.008950233459473
1502741092.9358652,4788,17.827577590942383
1502741092.9872205,4802,11.258172035217285
1502741093.1246128,4840,6.60970401763916
1502741093.167891,4852,6.796603679656982
1502741093.3202844,4894,7.761335372924805
1502741093.596461,4971,10.204665184020996
1502741093.8788471,5050,10.724393844604492
1502741093.8859613,5052,7.0012969970703125
1502741094.0820868,5106,4.908820152282715
1502741094.1832561,5134,4.446353435516357
1502741094.561421,5239,8.762763977050781
1502741094.9433763,5345,9.802135467529297
1502741094.9936466,5359,5.023543357849121
1502741095.2142408,5420,7.595446586608887
1502741095.6764293,5549,5.848860263824463
1502741096.1429873,5679,5.743401050567627
1502741096.301089,5723,4.997638702392578
1502741096.6049304,5808,15.85865592956543
1502741096.6779788,5828,8.782806396484375
1502741096.8085885,5864,11.0291166305542
1502741096.8336492,5871,10.06291675567627
1502741096.9632413,5907,10.589273452758789
1502741097.036317,5928,4.990816116333008
1502741097.255478,5990,4.068851947784424
1502741097.331746,6010,7.9031758308410645
1502741097.7292023,6121,10.271181106567383
1502741097.7648911,6131,8.558271408081055
1502741098.0122232,6200,14.767006874084473
1502741098.0584157,6213,11.532271385192871
1502741098.0796957,6219,30.988296508789062
1502741098.1263473,6232,9.152000427246094
1502741098.3314626,6289,27.265684127807617
1502741098.4153545,6312,6.166417121887207
1502741098.6489475,6376,8.404985427856445
1502741099.1716883,6520,8.477136611938477
1502741099.3648636,6574,18.27281951904297
1502741099.469312,6603,21.208078384399414
1502741099.6635137,6657,21.166175842285156
1502741099.803212,6696,8.60202407836914
1502741099.814336,6699,16.757211685180664
1502741099.8607717,6711,16.165273666381836
1502741099.972359,6742,10.71668815612793
1502741100.376102,6854,29.337133407592773
1502741100.7811484,6966,21.172893524169922
1502741100.8752532,6992,18.111431121826172
1502741101.2876644,7106,11.362860679626465
1502741101.3165016,7114,16.05328369140625
1502741101.4647355,7155,10.781723022460938
1502741101.795169,7247,14.813345909118652
1502741102.0274916,7311,9.301103591918945
1502741102.2300572,7359,24.30292320251465
1502741102.3127491,7382,10.174302101135254
1502741102.559136,7450,13.415083885192871
1502741102.5947008,7460,18.007427215576172
1502741102.6055214,7463,15.6426362991333
1502741102.6604807,7478,11.620719909667969
1502741102.7813158,7511,18.900161743164062
1502741103.4358585,7693,12.342069625854492
1502741103.6760685,7760,13.038432121276855
1502741103.77844,7788,16.310012817382812
1502741103.8141377,7798,8.436906814575195
1502741103.9405212,7833,16.141244888305664
1502741104.5117745,7991,9.689861297607422
1502741104.7834594,8066,16.161340713500977
1502741105.1923223,8180,15.383749008178711
1502741105.3389544,8221,10.607337951660156
1502741105.746792,8334,11.111964225769043
1502741105.8517754,8363,15.1092529296875
1502741105.869618,8368,15.156854629516602
1502741105.9020698,8377,14.580146789550781
1502741106.2242713,8467,15.755928993225098
1502741106.2354178,8470,20.762495040893555
1502741106.3359027,8498,13.92685317993164
1502741106.372443,8508,13.909565925598145
1502741106.7054622,8601,8.336030960083008
1502741106.8278015,8635,11.691751480102539
1502741107.0435994,8695,14.350118637084961
1502741107.4882238,8819,14.796855926513672
1502741107.6985452,8878,12.516283988952637
1502741107.793068,8904,16.21599578857422
1502741107.8036687,8907,9.184720993041992
1502741107.8792317,8928,14.119519233703613
1502741107.9041708,8935,10.218722343444824
1502741108.1133842,8993,11.26548957824707
1502741108.1357765,8999,11.679991722106934
1502741108.338617,9055,7.352151870727539
1502741109.0889046,9260,11.092528343200684
1502741109.2924266,9316,10.042939186096191
1502741109.4084268,9348,14.739581108093262
1502741109.7284439,9435,12.079387664794922
1502741109.8492587,9468,14.140728950500488
1502741110.1382723,9547,12.281742095947266
1502741110.1637418,9554,15.810539245605469
1502741110.210272,9567,17.999366760253906
1502741110.4261553,9627,11.939343452453613
1502741110.534023,9657,11.551106452941895
1502741110.616891,9680,8.536474227905273
1502741110.682635,9698,12.463235855102539
1502741111.2079315,9843,10.771846771240234
1502741111.438127,9907,10.61428451538086
1502741116.7769487,10058,9.793575286865234
1502741116.870894,10084,12.65698528289795
1502741117.5628924,10276,11.558526039123535
1502741117.5882547,10283,9.754743576049805
1502741117.994421,10396,11.826583862304688
1502741118.005223,10399,8.612221717834473
1502741118.080876,10420,9.410686492919922
1502741118.2957456,10479,8.074551582336426
1502741118.4500377,10522,7.993523597717285
1502741118.75483,10607,12.499582290649414
1502741118.8658168,10638,11.032673835754395
1502741118.9229681,10654,6.194943428039551
1502741118.9841223,10671,13.175695419311523
1502741119.128281,10711,10.552465438842773
1502741119.2941236,10757,12.825790405273438
1502741119.2976944,10758,18.148426055908203
1502741119.3767123,10780,15.766946792602539
1502741119.5029209,10815,11.348492622375488
1502741119.5965173,10841,11.370869636535645
1502741119.6288135,10850,10.38535213470459
1502741119.8161006,10902,13.300945281982422
1502741119.8268538,10905,14.874958038330078
1502741119.9490263,10939,13.095322608947754
1502741119.9633112,10943,15.507417678833008
1502741120.0452561,10966,12.163346290588379
1502741120.06667,10972,9.106792449951172
1502741120.0737786,10974,10.791869163513184
1502741120.2415726,11020,7.60215950012207
1502741120.5417314,11102,8.796873092651367
1502741120.6099546,11121,7.977052211761475
1502741120.6421,11130,11.052643775939941
1502741120.8867278,11198,7.898501396179199
1502741120.893887,11200,9.285161018371582
1502741121.1099336,11260,7.0298171043396
1502741121.6835957,11419,10.07641315460205
1502741121.8742037,11472,12.131070137023926
1502741121.9471846,11492,12.25291919708252
1502741122.0591578,11523,10.247385025024414
1502741122.0915735,11532,11.984869956970215
1502741122.1521013,11549,13.318900108337402
1502741122.2128282,11566,13.696907043457031
1502741122.5085976,11648,8.670614242553711
1502741122.5916886,11671,16.310726165771484
1502741122.642718,11685,12.799036026000977
1502741122.9087286,11759,9.2943115234375
1502741123.319691,11873,8.050074577331543
1502741123.6637013,11969,8.122550964355469
1502741123.6817615,11974,9.724750518798828
1502741123.8116574,12010,12.064229965209961
1502741123.9222677,12041,10.406810760498047
1502741124.2727938,12138,7.45135498046875
1502741124.3663144,12164,9.346639633178711
1502741124.3808086,12168,7.257402420043945
1502741124.4378054,12184,5.544722557067871
1502741124.5881956,12226,8.288140296936035
1502741124.8174932,12290,15.340459823608398
1502741124.8282251,12293,9.091236114501953
1502741124.8868127,12309,8.984912872314453
1502741125.234638,12405,14.814483642578125
1502741125.4253669,12458,7.498261451721191
1502741126.188367,12671,8.89721393585205
1502741126.2893152,12699,8.943552017211914
1502741126.673849,12805,7.542078971862793
1502741126.9321413,12877,8.885405540466309
1502741127.1543887,12939,17.08481216430664
1502741127.4361534,13017,14.375808715820312
1502741127.4972444,13034,7.635798454284668
1502741127.594626,13061,18.563465118408203
1502741127.6698365,13082,16.85437774658203
1502741127.713169,13094,7.252772331237793
1502741127.7684846,13109,12.777965545654297
1502741127.974174,13166,4.6629319190979
1502741128.2392178,13239,14.810752868652344
1502741128.6374037,13349,10.58081340789795
1502741128.8292594,13402,13.087456703186035
1502741128.8440013,13406,19.597572326660156
1502741129.1963696,13504,17.529264450073242
1502741129.346267,13546,9.236729621887207
1502741129.528697,13597,7.836673736572266
1502741129.6120815,13620,13.248193740844727
1502741129.8242319,13679,6.2912678718566895
1502741129.8351462,13682,9.636561393737793
1502741130.1740558,13776,13.751360893249512
