Wall time,Step,Value
1502742413.483776,2685,3.7141213417053223
1502742413.6795712,2740,2.502011299133301
1502742414.4862838,2967,3.4079272747039795
1502742414.7373064,3038,5.788502216339111
1502742414.7477765,3041,10.635607719421387
1502742414.9534116,3099,5.722837924957275
1502742415.1748345,3161,3.0771186351776123
1502742415.4213405,3230,2.7610979080200195
1502742415.4710326,3244,2.67147159576416
1502742415.4779487,3246,2.802070379257202
1502742415.481485,3247,4.140845775604248
1502742415.6869438,3305,3.954350471496582
1502742416.309094,3480,2.049666404724121
1502742416.804248,3618,4.151286602020264
1502742416.8114333,3620,3.0222554206848145
1502742416.9897351,3670,4.44472599029541
1502742417.2423463,3741,2.5555624961853027
1502742417.4264305,3793,4.1007513999938965
1502742417.5013404,3814,1.5379700660705566
1502742417.5264804,3821,1.3556832075119019
1502742417.9101057,3928,1.9050500392913818
1502742418.0102088,3956,2.494131088256836
1502742418.108741,3984,2.3829379081726074
1502742418.2940094,4036,1.8522067070007324
1502742418.5127146,4098,2.198096513748169
1502742418.8626807,4196,2.6724534034729004
1502742418.9733617,4227,2.232205390930176
1502742418.9913113,4232,3.49696683883667
1502742419.292381,4317,5.374791145324707
1502742419.2993085,4319,2.9880740642547607
1502742419.5871515,4400,1.8486417531967163
1502742419.9120288,4492,2.322667360305786
1502742419.9726987,4509,5.101004123687744
1502742420.0465662,4530,6.423816204071045
1502742420.5228322,4664,1.6522414684295654
1502742420.5369582,4668,1.167922854423523
1502742420.5650458,4676,1.4976348876953125
1502742420.962591,4788,1.9972401857376099
1502742421.0125008,4802,1.5723190307617188
1502742421.1490624,4840,1.3300131559371948
1502742421.1917427,4852,1.538694143295288
1502742421.3402412,4894,1.2976287603378296
1502742421.6136951,4971,0.9840601086616516
1502742421.8969676,5050,1.384089708328247
1502742421.9042225,5052,1.3005551099777222
1502742422.0988543,5106,1.8421612977981567
1502742422.1994088,5134,5.428445816040039
1502742422.5799644,5239,3.653322696685791
1502742422.9580588,5345,1.9204456806182861
1502742423.007711,5359,2.5630173683166504
1502742423.2266576,5420,1.8019720315933228
1502742423.687501,5549,1.2389543056488037
1502742424.1509752,5679,2.38057804107666
1502742424.3087204,5723,3.0523524284362793
1502742424.614758,5808,3.2042479515075684
1502742424.6863136,5828,4.750890731811523
1502742424.8150651,5864,8.261237144470215
1502742424.8400812,5871,6.611362457275391
1502742424.9674387,5907,4.149898529052734
1502742425.0421133,5928,3.8234364986419678
1502742425.2663383,5990,1.4417396783828735
1502742425.338095,6010,8.894588470458984
1502742425.7341394,6121,3.6201913356781006
1502742425.770127,6131,4.814716815948486
1502742426.0155706,6200,3.630664825439453
1502742426.0630436,6213,2.435624837875366
1502742426.085267,6219,10.018220901489258
1502742426.1317077,6232,4.990593910217285
1502742426.3344047,6289,3.597325086593628
1502742426.4165635,6312,3.2430691719055176
1502742426.6464982,6376,7.392824649810791
1502742427.1606095,6520,4.100669860839844
1502742427.3530655,6574,9.431032180786133
1502742427.4576561,6603,7.686713218688965
1502742427.6504729,6657,7.779594421386719
1502742427.7903826,6696,8.635530471801758
1502742427.80101,6699,4.072566509246826
1502742427.8442771,6711,5.1921563148498535
1502742427.9546978,6742,6.657378673553467
1502742428.3574474,6854,4.376722812652588
1502742428.7579732,6966,4.801386833190918
1502742428.84939,6992,6.41939640045166
1502742429.2588916,7106,5.551203727722168
1502742429.287695,7114,6.638517379760742
1502742429.4367013,7155,3.33087158203125
1502742429.7661042,7247,4.640444278717041
1502742430.0232608,7311,12.106144905090332
1502742430.1929877,7359,2.898867130279541
1502742430.2762578,7382,4.331446647644043
1502742430.519262,7450,7.127476692199707
1502742430.5551686,7460,8.254105567932129
1502742430.5658917,7463,9.510209083557129
1502742430.6185162,7478,7.830739974975586
1502742430.735614,7511,5.550024509429932
1502742431.384304,7693,2.6768765449523926
1502742431.6222298,7760,6.146633148193359
1502742431.7222133,7788,5.750361442565918
1502742431.7577806,7798,5.129851341247559
1502742431.8830175,7833,4.332345008850098
1502742432.4426053,7991,3.863950252532959
1502742432.709869,8066,4.377624988555908
1502742433.1152098,8180,5.818944454193115
1502742433.2623546,8221,5.501111030578613
1502742433.66651,8334,13.000374794006348
1502742433.7701142,8363,12.936685562133789
1502742433.7876534,8368,10.522336959838867
1502742433.8195262,8377,7.814027309417725
1502742434.1421626,8467,5.131895065307617
1502742434.1528304,8470,6.860889434814453
1502742434.2533476,8498,8.316641807556152
1502742434.2898736,8508,8.375885963439941
1502742434.6242833,8601,4.128263473510742
1502742434.7458465,8635,6.109491348266602
1502742434.9601576,8695,6.312182903289795
1502742435.4020882,8819,4.372661113739014
1502742435.6124399,8878,7.955076694488525
1502742435.7060664,8904,4.553576469421387
1502742435.7171133,8907,4.6553730964660645
1502742435.7924824,8928,5.809141635894775
1502742435.8174,8935,4.64872932434082
1502742436.0249133,8993,3.6953611373901367
1502742436.0459766,8999,3.490661144256592
1502742436.244428,9055,2.3544721603393555
1502742436.9784696,9260,3.8345189094543457
1502742437.179386,9316,4.1894707679748535
1502742437.2934003,9348,3.9315385818481445
1502742437.6041102,9435,6.665216445922852
1502742437.7220502,9468,6.216188430786133
1502742438.0053554,9547,7.329227924346924
1502742438.030585,9554,7.671673774719238
1502742438.0772212,9567,5.945901393890381
1502742438.292989,9627,4.7866530418396
1502742438.400374,9657,2.880545139312744
1502742438.4820178,9680,3.2977182865142822
1502742438.5460076,9698,4.231075286865234
1502742439.0649297,9843,2.462240219116211
1502742439.2932806,9907,3.7606379985809326
1502742444.5931644,10058,3.1089422702789307
1502742444.6862984,10084,3.160454273223877
1502742445.372267,10276,8.857203483581543
1502742445.39727,10283,5.897459983825684
1502742445.8015506,10396,5.247270584106445
1502742445.8123198,10399,4.317698955535889
1502742445.8870068,10420,2.7354233264923096
1502742446.095864,10479,2.6750452518463135
1502742446.248776,10522,3.9035751819610596
1502742446.5520387,10607,2.4632344245910645
1502742446.6629903,10638,4.058154582977295
1502742446.7190967,10654,2.6566262245178223
1502742446.779559,10671,4.683495044708252
1502742446.9216678,10711,3.324909210205078
1502742447.0852869,10757,3.037571430206299
1502742447.0891137,10758,4.6835808753967285
1502742447.1671638,10780,4.6046247482299805
1502742447.2923093,10815,5.153611183166504
1502742447.3842561,10841,4.905502796173096
1502742447.4162462,10850,5.164385795593262
1502742447.600187,10902,4.487915515899658
1502742447.6106982,10905,5.59570837020874
1502742447.730658,10939,3.8208377361297607
1502742447.74507,10943,3.8097000122070312
1502742447.827984,10966,3.233252763748169
1502742447.849086,10972,2.507927894592285
1502742447.856129,10974,3.6816632747650146
1502742448.0187573,11020,2.311953067779541
1502742448.3082426,11102,4.101419448852539
1502742448.3755312,11121,2.171841621398926
1502742448.4079154,11130,2.6643011569976807
1502742448.648152,11198,2.813413619995117
1502742448.6554227,11200,2.4073190689086914
1502742448.8687308,11260,2.737055540084839
1502742449.4305122,11419,2.574286937713623
1502742449.6170049,11472,3.3179290294647217
1502742449.6873305,11492,2.888579845428467
1502742449.7988572,11523,5.0145063400268555
1502742449.8308973,11532,2.8938522338867188
1502742449.891189,11549,2.3984100818634033
1502742449.95299,11566,3.1498913764953613
1502742450.2445586,11648,2.0235023498535156
1502742450.3261395,11671,2.847614049911499
1502742450.3756616,11685,2.38017201423645
1502742450.6379626,11759,1.9184482097625732
1502742451.0414732,11873,3.259239673614502
1502742451.3827841,11969,2.5086588859558105
1502742451.400489,11974,1.798917531967163
1502742451.531117,12010,2.111663341522217
1502742451.6412773,12041,1.9945216178894043
1502742451.9862268,12138,6.039812088012695
1502742452.0777035,12164,3.919151544570923
1502742452.091826,12168,5.071036338806152
1502742452.1481085,12184,2.675175905227661
1502742452.296616,12226,3.0967631340026855
1502742452.525284,12290,4.036386966705322
1502742452.5359986,12293,4.756997108459473
1502742452.5924418,12309,6.051894187927246
1502742452.9336393,12405,3.886162757873535
1502742453.1227505,12458,3.2187552452087402
1502742453.8742633,12671,1.7345707416534424
1502742453.9766145,12699,1.28300142288208
1502742454.3535216,12805,7.3987932205200195
1502742454.609092,12877,3.536808490753174
1502742454.828497,12939,3.35505747795105
1502742455.1064107,13017,5.455489635467529
1502742455.1663818,13034,6.382719039916992
1502742455.2612803,13061,4.435065746307373
1502742455.3359606,13082,6.329041004180908
1502742455.3785295,13094,2.875196695327759
1502742455.4319253,13109,10.623100280761719
1502742455.6336691,13166,11.788494110107422
1502742455.8917375,13239,5.206641674041748
1502742456.2849793,13349,2.559511423110962
1502742456.4759395,13402,7.606080532073975
1502742456.490069,13406,5.3527445793151855
1502742456.8379421,13504,8.95837116241455
1502742456.9889503,13546,4.816418647766113
1502742457.169957,13597,3.0740301609039307
1502742457.2525299,13620,4.673765182495117
1502742457.4648013,13679,2.088253974914551
1502742457.475789,13682,3.6639199256896973
1502742457.8097777,13776,4.097784519195557
1502742457.9295256,13810,5.068014621734619
1502742458.0533504,13845,4.360741138458252
1502742458.1914089,13884,7.3226094245910645
1502742458.5228796,13976,3.9195048809051514
1502742458.6013563,13998,4.83436918258667
1502742458.8923595,14080,3.2618205547332764
1502742459.3917954,14221,3.7751083374023438
1502742459.626536,14287,5.937534809112549
1502742459.6517682,14294,4.571098804473877
1502742459.6840322,14303,5.487030029296875
1502742459.744566,14320,6.424633979797363
1502742459.8089716,14338,3.6683521270751953
1502742460.0184388,14397,4.586827754974365
1502742460.1963263,14447,4.058721542358398
1502742460.3647602,14494,4.260279655456543
1502742460.588187,14557,4.038619518280029
1502742460.856768,14632,3.08040452003479
1502742460.8780658,14638,4.870136737823486
1502742460.984815,14668,4.694067001342773
1502742461.0171225,14677,4.52431058883667
1502742461.0530317,14687,4.917980670928955
1502742461.3792586,14779,4.608421802520752
1502742461.4115005,14788,6.576820373535156
1502742461.4255044,14792,6.586620330810547
1502742461.4857993,14809,7.970633506774902
1502742461.7124515,14873,4.396060943603516
1502742461.7796776,14892,2.9639458656311035
1502742462.260446,15027,2.38278865814209
1502742462.4830873,15090,2.155243158340454
1502742462.646265,15136,2.3129122257232666
1502742462.8022575,15180,3.068915367126465
1502742463.1092882,15266,2.6249146461486816
1502742463.31475,15324,3.8999929428100586
1502742463.846663,15473,2.775414228439331
1502742463.8537264,15475,4.123191833496094
1502742463.9676242,15507,4.311422348022461
1502742464.0772395,15538,4.904658317565918
1502742464.2876484,15597,2.7867751121520996
1502742464.7963638,15740,4.302878379821777
1502742464.8813815,15764,6.084630012512207
1502742464.9134243,15773,4.531365871429443
1502742465.1083038,15828,3.2710418701171875
1502742465.6466982,15979,2.0817198753356934
1502742465.695958,15993,2.4771358966827393
1502742466.058885,16095,4.738004207611084
1502742466.1362376,16116,6.909939289093018
1502742466.6065452,16249,3.750922441482544
1502742466.8654618,16321,2.4160823822021484
1502742466.9431145,16343,3.1327731609344482
1502742467.0030189,16360,3.8520050048828125
1502742467.16819,16406,2.9301748275756836
1502742467.2888777,16440,4.133063793182373
1502742467.519422,16505,8.182791709899902
1502742467.8028202,16585,3.986952543258667
1502742468.0750449,16661,4.6279096603393555
1502742468.2031932,16697,3.6382598876953125
1502742468.599748,16808,4.538283348083496
1502742468.6034822,16809,3.95521879196167
1502742468.7225876,16843,4.6191558837890625
1502742468.7714615,16857,3.3288347721099854
1502742468.920144,16899,3.421644687652588
1502742469.5152552,17066,2.6020827293395996
1502742469.6242597,17097,4.525955677032471
1502742469.745374,17131,4.836827278137207
1502742470.128969,17239,3.162137985229492
1502742470.2460272,17272,3.2666049003601074
1502742470.3097575,17290,3.493783473968506
1502742470.3167713,17292,4.262458801269531
1502742470.4009802,17316,2.693070411682129
1502742470.404444,17317,3.010634660720825
1502742470.4150186,17320,5.756481170654297
1502742470.481439,17339,2.981041669845581
1502742470.60666,17374,4.5001139640808105
1502742470.7172825,17405,8.722878456115723
1502742470.856081,17444,4.761162281036377
1502742470.8914697,17454,6.597436904907227
1502742471.2063644,17543,1.9544750452041626
1502742471.2560463,17557,2.573957920074463
1502742471.35952,17586,4.585218906402588
1502742471.3876495,17594,4.027276992797852
1502742471.4916801,17623,2.6362149715423584
1502742471.843239,17722,3.3982620239257812
1502742472.6662095,17953,2.7678754329681396
1502742472.7665045,17981,2.4979939460754395
1502742472.7982888,17990,2.065397262573242
1502742472.8989344,18018,2.8087358474731445
1502742473.0256486,18053,5.091230392456055
1502742473.0732315,18065,2.91499662399292
1502742473.3015058,18129,2.298574209213257
1502742473.779024,18264,2.981947898864746
1502742473.9714236,18318,3.009850263595581
1502742474.4429874,18451,2.550384759902954
1502742474.4464161,18452,2.336125135421753
1502742474.9412026,18592,2.560863733291626
1502742475.3697598,18713,1.8743170499801636
1502742475.3943105,18720,2.227311134338379
1502742475.840092,18845,3.4288434982299805
1502742476.2438085,18958,3.9774584770202637
1502742476.311699,18977,2.3920044898986816
1502742476.4123917,19005,3.054049491882324
1502742476.4902344,19027,3.3946075439453125
1502742476.5650682,19048,3.5452635288238525
1502742476.8059864,19116,2.190248489379883
1502742476.994882,19169,1.7179330587387085
1502742477.2027402,19227,3.3978958129882812
1502742477.3588808,19271,1.7440403699874878
1502742478.1204882,19485,3.2183477878570557
1502742478.1845403,19503,3.519754648208618
1502742478.262063,19525,2.732259750366211
1502742478.283389,19531,2.0377821922302246
1502742478.672261,19640,3.4956159591674805
1502742478.7223835,19654,2.746427059173584
1502742478.760721,19665,13.384256362915039
1502742478.9570227,19720,1.9547357559204102
1502742478.9962733,19731,3.813704490661621
1502742479.0182505,19737,1.76020085811615
1502742479.23076,19796,5.306666851043701
1502742479.3269591,19823,2.692765951156616
1502742479.4085588,19846,3.0089521408081055
1502742479.6567566,19916,7.448703289031982
1502742479.7350197,19938,2.9312856197357178
1502742479.8507185,19971,3.2647385597229004
1502742479.93482,19995,2.7983248233795166
1502742484.7805326,20035,3.405620813369751
1502742484.844048,20053,4.863527297973633
1502742484.865354,20059,2.812086820602417
1502742484.8762043,20062,2.8506240844726562
1502742485.147766,20138,4.659275054931641
1502742485.151356,20139,6.864483833312988
1502742485.3160012,20186,3.956540584564209
1502742485.4275732,20217,4.948901176452637
1502742485.5235078,20244,5.979778289794922
1502742485.5342977,20247,5.010807514190674
1502742485.5518103,20252,5.060839653015137
1502742485.8047662,20323,3.059075117111206
1502742485.8447456,20334,3.2010133266448975
1502742486.0202904,20383,4.124998092651367
1502742486.2240806,20440,2.849008321762085
1502742486.387558,20485,2.199986457824707
1502742486.5319345,20526,2.5221610069274902
1502742486.577531,20539,2.2184319496154785
1502742486.5810952,20540,2.9174468517303467
1502742486.6591005,20562,2.4609060287475586
1502742486.716468,20578,2.714650869369507
1502742487.1105938,20689,2.7691965103149414
1502742487.1855268,20710,1.1373751163482666
1502742487.4312115,20779,3.905927896499634
1502742487.4420383,20782,3.543020248413086
1502742487.445547,20783,4.087730407714844
1502742487.6173773,20831,3.6256327629089355
1502742487.7030094,20855,3.4550840854644775
1502742488.1742694,20987,2.9915714263916016
1502742488.4593563,21067,3.603499412536621
1502742488.5049272,21080,3.497440814971924
1502742488.7313433,21144,1.8554394245147705
1502742488.96123,21209,3.0809991359710693
1502742489.0424945,21232,2.3262925148010254
1502742489.342748,21316,3.9653139114379883
1502742489.3534763,21319,4.507392883300781
1502742489.371095,21324,2.589783191680908
1502742489.61008,21391,2.593113422393799
1502742489.6754668,21409,4.299304008483887
1502742489.9403968,21484,2.757982015609741
1502742490.0799735,21523,3.621190071105957
1502742490.6398094,21681,2.620551109313965
1502742490.7894042,21723,1.7545335292816162
1502742490.7929807,21724,2.560596466064453
1502742491.0226507,21789,3.378992795944214
1502742491.0434556,21795,4.465799331665039
1502742491.1355195,21821,4.277411460876465
1502742491.2092054,21842,3.8965916633605957
1502742491.230172,21848,5.054073333740234
1502742491.7873294,22006,2.6911725997924805
1502742492.69865,22245,2.3021883964538574
1502742492.7452898,22258,4.672677516937256
1502742492.8663092,22292,2.1142055988311768
1502742492.9522452,22316,2.0564517974853516
1502742493.002061,22330,2.5657362937927246
1502742493.1009989,22358,2.619208812713623
1502742493.5066845,22472,2.325256109237671
1502742493.6320229,22507,3.345061779022217
1502742493.7621877,22544,3.4353108406066895
1502742494.0856557,22635,3.5430853366851807
1502742494.5474648,22765,1.89756178855896
1502742494.8142767,22840,3.2577669620513916
1502742495.1366222,22930,2.627910614013672
1502742495.1473944,22933,3.9905264377593994
1502742495.6715794,23080,2.1187171936035156
1502742495.6858556,23084,3.7158308029174805
1502742495.840147,23127,3.099548578262329
1502742495.8798478,23138,2.47503662109375
1502742495.915217,23148,2.1997456550598145
1502742496.0371976,23182,4.542128562927246
1502742496.0725515,23192,4.0092058181762695
1502742496.166477,23218,4.0121049880981445
1502742496.3264797,23263,4.823740005493164
1502742496.407753,23286,2.8962090015411377
1502742496.5901167,23337,3.075500965118408
1502742496.6750615,23361,3.7679340839385986
1502742496.743518,23380,2.512803077697754
1502742496.9112952,23427,3.254696846008301
1502742497.3103843,23540,4.945766925811768
1502742497.4850266,23589,3.380840539932251
1502742497.7754614,23670,3.1423850059509277
1502742497.813961,23681,3.8694379329681396
1502742497.8860307,23701,3.154877185821533
1502742498.1442542,23774,3.4345457553863525
1502742498.3478138,23831,2.87947940826416
1502742498.7273827,23938,2.0612576007843018
1502742499.2273524,24079,3.7947239875793457
1502742499.3646622,24118,3.204878568649292
1502742499.468306,24147,2.0701823234558105
1502742499.7781153,24234,2.2027571201324463
1502742499.9487717,24282,1.878623604774475
1502742499.9559968,24284,1.4331468343734741
1502742500.092261,24322,2.0199170112609863
1502742500.1736076,24345,2.173391580581665
1502742500.4273136,24416,2.9132416248321533
1502742500.9323726,24557,3.112511396408081
1502742501.1610825,24621,4.09913444519043
1502742501.507372,24719,5.775922775268555
1502742501.5354292,24727,4.703799247741699
1502742502.0731432,24879,3.4130120277404785
1502742502.1520708,24901,3.617295742034912
1502742502.269016,24934,2.435839891433716
1502742502.528497,25008,2.393500328063965
1502742502.6666327,25047,1.9535458087921143
1502742502.9736648,25133,2.796914577484131
1502742503.2340105,25206,2.667041540145874
1502742503.323043,25231,2.370163917541504
1502742503.3689792,25244,1.8857111930847168
1502742503.400821,25253,2.729170799255371
1502742503.6813574,25332,1.799849271774292
1502742503.8902469,25391,3.710831880569458
1502742504.2973726,25505,2.7908380031585693
1502742504.3516872,25520,3.3707211017608643
1502742504.6347098,25599,3.8150618076324463
1502742504.9460247,25686,2.955850601196289
1502742505.259695,25775,2.5957605838775635
1502742505.391259,25812,1.4995660781860352
1502742505.5140324,25847,2.246964454650879
1502742505.7778258,25921,2.4929182529449463
1502742506.2228065,26045,3.0467472076416016
1502742506.2960308,26066,2.9444262981414795
1502742506.328043,26075,2.2313232421875
1502742506.3863099,26091,1.959682583808899
1502742506.6127462,26154,2.3859810829162598
1502742506.6164124,26155,2.1781415939331055
1502742506.6659758,26169,2.999126672744751
1502742507.1045706,26292,1.6983134746551514
1502742507.1439872,26303,7.585561275482178
1502742507.4998734,26403,9.035625457763672
1502742507.737828,26470,6.588643550872803
1502742508.449413,26670,8.33155345916748
1502742508.9013402,26797,3.574392318725586
1502742508.9048855,26798,3.2146496772766113
1502742509.007483,26827,7.126109600067139
1502742509.0144918,26829,1.919177532196045
1502742509.3648486,26928,1.8947926759719849
1502742509.8975275,27078,5.873661518096924
1502742510.125474,27142,2.136690855026245
1502742510.1465883,27148,4.545395851135254
1502742510.1678092,27154,2.7552695274353027
1502742510.1824126,27158,2.2937750816345215
1502742510.1859906,27159,3.1700215339660645
1502742510.5963643,27274,3.112313747406006
1502742510.792345,27329,4.959482669830322
1502742511.2188778,27449,4.384292125701904
1502742511.418638,27505,3.3385708332061768
1502742511.766769,27603,1.8291382789611816
1502742511.8018825,27613,2.559713363647461
1502742511.8266544,27620,2.356049060821533
1502742511.8903534,27638,2.120779514312744
1502742512.0936148,27695,2.7030675411224365
1502742512.2523932,27739,2.6238293647766113
1502742512.5593102,27825,3.0722150802612305
1502742512.8814616,27916,2.1343514919281006
1502742512.8884716,27918,4.116066932678223
1502742513.0016425,27950,2.1777472496032715
1502742513.0669198,27968,3.9820687770843506
1502742514.067361,28251,2.2882604598999023
1502742514.1610687,28277,2.885169506072998
1502742514.319524,28321,3.106405019760132
1502742514.5145438,28376,3.273887872695923
1502742514.7337117,28438,2.6300604343414307
1502742514.7789862,28451,3.458411455154419
1502742515.104944,28543,3.8568458557128906
1502742515.2085667,28572,1.760382056236267
1502742515.347177,28611,2.56355619430542
1502742516.346653,28891,3.686678647994995
1502742516.6280198,28970,2.6001057624816895
1502742516.7202256,28996,2.6834890842437744
1502742516.7986465,29018,2.393522262573242
1502742516.8654964,29037,3.1730380058288574
1502742516.9535468,29062,3.7871651649475098
1502742517.0097866,29078,2.9621853828430176
1502742517.052316,29090,3.447099208831787
1502742517.205803,29133,2.3877313137054443
1502742517.4477224,29201,3.122843027114868
1502742517.6695354,29263,2.7388553619384766
1502742518.4114056,29471,1.9324188232421875
1502742518.4363506,29478,2.5756800174713135
1502742518.4687827,29487,2.3798344135284424
1502742518.6472614,29537,3.1344244480133057
1502742518.6580207,29540,2.4181833267211914
1502742518.7320604,29561,2.657071113586426
1502742518.8415701,29592,4.4015421867370605
1502742518.9093273,29611,1.6706418991088867
1502742519.3908038,29747,3.3630852699279785
1502742519.6787436,29828,1.9996817111968994
1502742519.6822827,29829,2.3686025142669678
1502742519.802695,29863,3.217076539993286
1502742520.2870295,30000,3.946528911590576
1502742524.9666476,30005,2.7585561275482178
1502742525.0587637,30031,3.0438668727874756
1502742525.2207258,30077,3.1203460693359375
1502742525.2744782,30092,2.5990471839904785
1502742525.566568,30174,2.787879467010498
1502742525.7202365,30217,2.6576523780822754
1502742525.8141205,30243,4.366601943969727
1502742525.9593616,30284,3.1237587928771973
1502742526.1119401,30327,2.435779094696045
1502742526.5821354,30459,3.591856002807617
1502742526.6065643,30466,2.17258358001709
1502742526.620588,30470,2.827869415283203
1502742526.985753,30572,3.374513626098633
1502742527.1283717,30612,2.1704623699188232
1502742527.4652019,30706,4.116631507873535
1502742527.5148063,30720,3.443110942840576
1502742527.5794919,30738,3.57741117477417
1502742527.7275736,30780,3.578591823577881
1502742528.694045,31052,3.7505249977111816
1502742528.8821585,31105,3.829328775405884
1502742529.3091984,31224,2.9833643436431885
1502742529.957452,31406,2.6698966026306152
1502742530.0890481,31443,3.010373115539551
1502742530.4226835,31537,2.143390655517578
1502742530.9892266,31696,3.026547431945801
1502742531.0829425,31722,4.053505897521973
1502742531.2257268,31762,3.1471917629241943
1502742531.389994,31808,2.9563863277435303
1502742531.621961,31873,4.07260274887085
1502742531.646695,31880,2.4759154319763184
1502742531.6750124,31888,2.0599818229675293
1502742531.8461049,31936,2.6853115558624268
1502742531.8778486,31945,2.2775042057037354
1502742532.0875556,32004,2.200225591659546
1502742532.1346536,32017,2.1484591960906982
1502742532.6551282,32162,3.7391703128814697
1502742532.6982486,32174,3.31500244140625
1502742532.817641,32207,3.326484203338623
1502742532.9680412,32249,3.0133419036865234
1502742533.1996675,32314,2.1861166954040527
1502742533.4605117,32388,3.6110057830810547
1502742533.6264968,32435,2.073939561843872
1502742533.8568125,32500,2.6511013507843018
1502742533.9615421,32529,2.7258503437042236
1502742534.0090203,32542,1.9169820547103882
1502742534.253263,32611,2.060917854309082
1502742534.2638516,32614,1.8759996891021729
1502742534.4175746,32657,3.5381217002868652
1502742534.5910988,32706,2.8943965435028076
1502742534.7889194,32762,2.1045196056365967
1502742535.2660468,32894,4.049652099609375
1502742535.2947311,32902,3.7016220092773438
1502742535.3193734,32909,4.137409687042236
1502742535.6509972,33002,3.890249490737915
1502742535.69394,33014,8.174858093261719
1502742535.7647688,33034,5.479070663452148
1502742536.1673176,33148,6.311474323272705
1502742536.1813345,33152,4.885183334350586
1502742536.2780583,33179,5.37851619720459
1502742536.2851932,33181,4.702849388122559
1502742536.6031466,33271,4.732619285583496
1502742536.8505445,33341,2.776798963546753
1502742536.9460332,33368,2.1998209953308105
1502742536.9708068,33375,5.2273454666137695
1502742536.9815395,33378,3.468052864074707
1502742537.0704472,33403,3.529341697692871
1502742537.55544,33539,4.7378387451171875
1502742537.8837254,33631,5.954058647155762
1502742537.9084818,33638,8.90417766571045
1502742538.2306905,33728,3.621779441833496
1502742538.2633388,33737,2.8788838386535645
1502742538.3061295,33749,6.948350429534912
1502742538.3743157,33768,3.7480125427246094
1502742538.4358757,33785,2.873159885406494
1502742538.629809,33839,3.802517890930176
1502742538.67271,33851,4.567948818206787
1502742538.7616456,33876,2.488769292831421
1502742538.8938882,33913,5.343040943145752
1502742539.0990531,33971,3.8955488204956055
1502742539.2634141,34017,3.940011978149414
1502742539.3308764,34036,2.9367833137512207
1502742539.3555229,34043,3.3098998069763184
1502742539.520486,34089,3.1862082481384277
1502742539.7077386,34141,4.729918003082275
1502742539.7186706,34144,5.282719612121582
1502742539.8434434,34179,7.4134039878845215
1502742540.3067575,34309,5.975094795227051
1502742540.490227,34361,3.840559482574463
1502742540.4937577,34362,4.948444843292236
1502742540.5676527,34383,4.481164932250977
1502742540.7615526,34438,4.907698631286621
